絮叨 罗唆
宣称 声称
宣扬 鼓吹
喧闹 喧哗
喧嚷 吵嚷
喧扰 清净
煊赫 显赫
煊赫一时 炙手可热
选集 全集
炫目 夺目
炫耀 夸耀
削减 增添
削弱 减弱
学生 先生
学识 学问
血流成河 尸横遍野
血统 血缘
勋绩 功勋
熏陶 陶冶
寻根究底 追本溯源
寻花问柳 寻欢作乐
寻衅 挑衅
寻找 寻觅
巡逻 巡查
询问 讯问
循序渐进 按部就班
训斥 怒斥
驯服 征服
驯顺 驯良
徇私 秉公
压服 说服
压迫 压榨
压缩 紧缩
压抑 压制
押解 押送
鸦雀无声 万籁俱寂
雅致 俗气
烟消云散 云消雾散
淹没 吞没
湮没 埋没
延年益寿 中途夭折
延聘 聘请
延长 延伸
严惩 宽大
严格 严厉
严寒 酷寒
严厉 严峻
严密 紧密
严严实实 结结实实
严阵以待 枕戈待旦
言传身教 以身作则
言归于好 破镜重圆
言过其实 夸大其词
言行不一 言行一致
言教 身教
言外之意 弦外之音
炎热 酷热
沿袭 因循
研究 研讨
奄奄一息 岌岌可危
掩埋 埋葬
掩人耳目 欲盖弥彰
掩饰 粉饰
眼光 目光
眼帘 视线
眼生 眼熟
眼熟 眼生
演变 演化
演出 上演
演绎 归纳
厌恶 讨厌
厌烦 腻烦
厌弃 嫌弃
厌战 好战
艳羡 羡慕
燕语莺声 鸟语花香
扬长而去 拂袖而去
阳奉阴违 两面三刀
阳沟 阴沟
阳间 阴间
阳文 阴文
洋溢 弥漫
仰面朝天 四脚朝天
仰慕 敬慕
仰人鼻息 寄人篱下
仰视 俯视
仰望 仰视
养分 营养
养精蓄锐 休养生息
怏怏不乐 洋洋得意
样式 款式
吆喝 呼喊
腰缠万贯 身无分文
邀请 约请
侥幸 幸运
摇摆 摇晃
摇晃 摇摆
摇头摆尾 摇头晃脑
摇头晃脑 摇头摆尾
摇摇摆摆 摇摇晃晃
遥不可及 高不可攀
遥相呼应 鞭长莫及
遥想 遐想
遥远 悠远
杳无音信 石沉大海
要害 关键
耀武扬威 张牙舞爪
野史 正史
野心勃勃 狼子野心
业余 专业
叶落归根 饮水思源
夜班 日班
夜阑人静 更深人静
一败涂地 一蹶不振
一般 普通
一板一眼 有板有眼
一本正经 道貌岸然
一唱一和 遥相呼应
一尘不染 一干二净
一成不变 原封不动
一蹴而就 一挥而就
一寸光阴一寸金 一刻千金
一代风流 遗臭万年
一刀两断 快刀斩乱麻
一帆风顺 好事多磨
一概而论 混为一谈
一干二净 一尘不染
一贯 一向
一技之长 一无所长
一见倾心 一见钟情
一举成名 一鸣惊人
一举两得 一箭双雕
一劳永逸 与日俱增
一了百了 依然如故
一落千丈 一泻千里
一律 一概
一马当先 身先士卒
一马平川 一望无际
一毛不拔 爱财如命
一模一样 如出一辙
一目了然 了如指掌
一起 一同
一丘之貉 半斤八两
一人传虚;万人传实 道听途说
一如既往 自始自终
一扫而光 一扫而空
一生 终身
一视同仁 厚此薄彼
一网打尽 一扫而光
一五一十 如数家珍
一误再误 将错就错
一相情愿 两相情愿
一泻千里 一落千丈
一心 二心
一言半语 千言万语
一一 逐个
一意孤行 独断专行
一拥而上 蜂拥而至
一张一弛 以逸待劳
一直 不断
一致 分歧
衣冠禽兽 人面兽心
衣锦还乡 背井离乡
衣衫褴褛 衣冠楚楚
衣着 穿着
医治 治疗
依次 顺次
依附 依靠
依旧 照旧
依据 根据
依靠 依托
依然 仍然
依然如故 荡然无存
依顺 违拗
依照 按照
仪式 典礼
宜人 恼人
移动 挪动
移花接木 偷梁换柱
遗记 忘记
遗迹 遗址
遗漏 脱漏
遗嘱 遗言
颐养 保养
疑惑不解 迷惑不解
疑难 疑问
疑心 狐疑
已经 曾经
以后 当前
以其人之道;还治其人之身 以眼还眼
以至 以致
以致 致使
义不容辞 责无旁贷
议论 谈论
异彩纷呈 奇光异彩
异端邪说 妖言惑众
异化 同化
异口同声 众口一词
异想天开 想入非非
异样 异常
抑止 遏止
呓语 梦话
益处 好处
逸事 逸闻
意料 预料
意识 认识
意外 不测
意愿 志愿
毅然 决然
毅然决然 当机立断
因此 因而
因地制宜 量体裁衣
因而 因此
因势利导 顺水推舟
因素 要素
因为 由于
因循 沿袭
因由 来由
阴差阳错 鬼使神差
阴沟 阳沟
阴间 阳间
阴谋诡计 诡计多端
阴文 阳文
阴影 暗影
阴郁 阴霾
荫蔽 隐蔽
音讯 消息
银白 雪白
引荐 举荐
引狼入室 开门揖盗
引起 惹起
引人注目 有目共睹
引用 援用
引诱 诱惑
饮泣吞声 忍气吞声
饮鸩止渴 杀鸡取卵
隐蔽 荫蔽
隐没 消失
隐匿 藏匿
隐射 影射
隐隐约约 模模糊糊
隐衷 隐私
英武 威武
英姿飒爽 意气风发
鹦鹉学舌 拾人牙慧
鹰犬 帮凶
迎风 顶风
迎合 投合
营垒 阵营
营养 养分
营造 营建
赢得 博得
应酬 应付
应答 应对
应当 该当
应接不暇 目不暇接
应用 使用
映衬 映托
佣人 仆人
拥戴 拥护
拥护 反对
拥挤 拥堵
庸庸碌碌 大有作为
永别 永诀
永恒 永久
永久 永世
勇敢 英勇
勇猛 骁勇
勇士 懦夫
踊跃 积极
用处 用途
用具 器具
用途 用处
用意 意图
优良 优秀
优异 优良
忧愁 忧虑
幽禁 软禁
幽美 幽丽
幽深 幽静
幽香 清香
犹豫 犹疑
犹豫不决 优柔寡断
油滑 世故
油腻 清淡
油腔滑调 油嘴滑舌
油嘴滑舌 油腔滑调
游览 旅游
游刃有余 熟能生巧
游玩 玩耍
友好 敌对
友情 友谊
有方 无方
有害 无害
有机 无机
有机可乘 有隙可乘
有愧 无愧
有力 无力
有名无实 名存实亡
有气无力 精神焕发
有情 无情
有趣 风趣
有恃无恐 有备无患
有数 无数
有条有理 头头是道
有望 无望
有为 无为
有限 无限
有效 无效
有形 无形
有益 无益
有意识 无意识
有勇无谋 智勇双全
有余 不足
右边 左边
右面 左面
右派 左派
右首 左首
右翼 左翼
幼稚 老练
诱饵 钓饵
诱惑 引诱
鱼死网破 你死我活
娱乐 文娱
逾越 跨越
愚蠢 愚笨
愚昧 愚蠢
愚弄 捉弄
愚人 哲人
舆论 言论
与日俱增 日积月累
与众不同 异乎寻常
雨季 旱季
语言 言语
语重心长 苦口婆心
郁郁不乐 闷闷不乐
郁郁葱葱 生气勃勃
预报 预告
预感 预见
预计 估计
预料 意料
预先 事后
预想 料想
预约 预定
欲罢不能 骑虎难下
欲速不达 一蹴而就
欲望 愿望
遇险 脱险
寓居 居住
鹬蚌相争;渔翁得利 坐山观虎斗
冤家路窄 狭路相逢
冤屈 委屈
元旦 除夕
元凶 首恶
原本 本来
原告 被告
原籍 客籍
原野 田野
原因 缘由
原则 准绳
原址 旧址
援救 拯救
援引 征引
援用 引用
远程 近程
远海 近海
远见卓识 真知灼见
远郊 近郊
远景 近景
远亲 近亲
远视 近视
远因 近因
怨恨 仇恨
愿意 情愿
约定 商定
悦目 顺眼
跃然纸上 呼之欲出
跃跃欲试 摩拳擦掌
云消雾散 烟消云散
允诺 许诺
运行 运转
韵味 神韵
蕴含 包含
杂乱 芜杂
杂念 邪念
杂色 正色
灾害 灾祸
灾祸 灾害
仔细 细心
载歌载舞 手舞足蹈
宰割 分割
在朝 在野
在行 外行
在劫难逃 在所难免
在逃 在押
在押 在逃
在职 退职
咱们 我们
赞不绝口 拍案叫绝
赞美 赞誉
赞颂 称颂
赞叹 赞赏
赞助 资助
葬送 断送
遭逢 遭遇
遭受 蒙受
糟糕 蹩脚
糟践 糟蹋
早场 夜场
早晨 晚上
早婚 晚婚
早期 晚期
早退 迟到
早先 新近
造成 形成
造就 培养
造型 外型
造谣 辟谣
噪音 乐音
责备 指摘
责骂 叱骂
责难 非难
责无旁贷 义不容辞
怎么 怎样
增产 减产
增加 添加
增强 加强
增色 减色
增员 减员
憎称 爱称
憎恶 憎恨
憎恨 憎恶
扎眼 刺眼
债户 债主
债权 债务
债务 债权
沾花惹草 招蜂引蝶
沾沾自喜 自鸣得意
粘稠 稀薄
瞻望 展望
展示 展现
展望 瞻望
展现 展示
崭新 簇新
战败 战胜
战斗 战役
战火 烽火
战胜 打败
战无不胜 望风披靡
战线 阵线
战争 和平
绽开 绽放
张望 观望
张牙舞爪 耀武扬威
长辈 晚辈
长处 优点
长此以往 久而久之
长进 出息
长久 持久
长命 长寿
长年 常年
长年累月 天长日久
长跑 短跑
长篇累牍 言简意赅
长期 临时
长驱直入 势如破竹
长寿 短命
长于 善于
长远 久远
涨潮 退潮
涨价 跌价
障碍 妨碍
招标 投标
招待 款待
招抚 弹压
招集 召集
招考 应考
招揽 招徕
召唤 呼唤
照管 看管
照耀 照射
遮蔽 遮盖
哲人 愚人
蛰伏 冬眠
着急 焦急
着落 下落
侦察 侦查
珍宝 瑰宝
珍藏 收藏
珍奇 珍异
珍视 珍爱
珍重 保重
真才实学 不学无术
真谛 真理
真切 逼真
真知灼见 一孔之见
真挚 真诚
斟酌 推敲
甄别 鉴别
畛域 领域
阵线 战线
振兴 复兴
振作 抖擞
震怒 盛怒
镇定自若 不慌不忙
镇压 反抗
争吵 争持
争夺 抢夺
争分夺秒 分秒必争
争光 抹黑
争脸 丢脸
争先恐后 力争上游
争执 争论
征服 降服
征税 纳税
征询 咨询
征引 援引
拯救 解救
整顿 整理
整机 零件
整齐 划一
整体 全体
正本 副本
正比 反比
正册 另册
正当 合理
正道 邪道
正点 误点
正告 警告
正规 正轨
正经 正派
正路 邪路
正气 邪气
正气凛然 大义凛然
正色 杂色
正史 野史
正事 闲事
正手 副手
正数 负数
正文 注释
正直 耿直
证实 证明
支出 收入
支付 领取
支离破碎 四分五裂
支流 主流
支使 指使
支线 干线
支援 援助
只管 尽管
只要 只需
只有 只要
只知其一;不知其二 一知半解
知道 晓得
知法犯法 明知故犯
知难而退 知难而进
知趣 识相
执著 固执
直达 中转
直言 婉言
直言不讳 直抒己见
止境 尽头
纸醉金迷 灯红酒绿
指标 目标
指导 指点
指挥若定 运筹帷幄
指责 责备
指摘 指责
咫尺 天涯
至多 至少
至少 至多
志同道合 情投意合
志愿 意愿
制订 制定
制作 制造
质变 量变
治本 治标
治标 治本
治理 管理
治疗 医治
桎梏 枷锁
致力 努力
秩序 次序
滞销 畅销
置若罔闻 听而不闻
置信 相信
中靶 脱靶
中餐 西餐
中断 中缀
中间 两头
中午 半夜
中央 地方
中医 西医
中转 直达
忠臣 奸臣
忠诚 忠实
忠厚 奸诈
忠言逆耳 良药苦口
忠直 奸佞
终点 起点
终局 结局
终日 整天
钟爱 宠爱
种瓜得瓜;种豆得豆 因果报应
种类 品种
众寡悬殊 寡不敌众
众叛亲离 孤家寡人
众志成城 万众一心
重大 严重
重叠 堆叠
重复 反复
重量 分量
重任 重担
重伤 轻伤
重视 注重
重整旗鼓 另起炉灶
周而复始 循环往复
周密 缜密
周围 四周
肘腋之患 心腹之患
咒骂 诅咒
皱缩 舒展
朱文 白文
株连 牵连
逐步 逐渐
逐个 逐一
逐渐 逐步
主持 掌管
主动 自动
主队 客队
主观 客观
主见 主意
主角 配角
主谋 胁从
主要 次要
主意 主见
主旨 宗旨
主子 奴才
嘱咐 吩咐
瞩目 注目
助人为乐 助桀为虐
助长 滋长
贮存 储存
注目 瞩目
注视 凝视
注释 正文
注销 登记
注意 留意
祝福 祝愿
祝贺 恭喜
祝愿 祝福
著述 著作
专断 独断
专横跋扈 飞扬跋扈
专任 兼任
专一 专注
专用 公用
专长 特长
专制 民主
转瞬 转眼
转危为安 化险为夷
转义 本义
转折 转机
庄重 严肃
装扮 打扮
装备 配备
装车 卸车
装点 点缀
装疯卖傻 装聋作哑
装璜 装饰
装聋作哑 装疯卖傻
装配 拆卸
装腔作势 装模作样
装置 安装
壮丽 绚丽
壮士 勇士
状况 情况
状态 形态
追本溯源 追根究底
追查 清查
追赶 追逐
追究 追查
追随 跟随
追问 诘问
追寻 追随
追忆 追想
谆谆告诫 循循善诱
准备 预备
准确 精确
准则 原则
捉弄 玩弄
卓有成效 行之有效
卓越 杰出
浊音 清音
琢磨 揣摩
咨询 征询
姿势 姿态
姿态 姿势
资格 资历
资料 材料
资助 赞助
滋润 滋养
滋生 繁殖
滋味 味道
自暴自弃 自强不息
自卑 自大
自卑感 优越感
自成一家 独树一帜
自吹自擂 大吹大擂
自大 自卑
自费 公费
自负 自傲
自高自大 自命不凡
自告奋勇 毛遂自荐
自豪 骄傲
自己 本人
自觉 盲目
自掘坟墓 自投罗网
自夸 自诩
自愧不如 自惭形秽
自力更生 自给自足
自欺欺人 掩耳盗铃
自取灭亡 自掘坟墓
自如 自若
自若 自如
自杀 他杀
自身 本身
自私 无私
自相残杀 同室操戈
自言自语 喃喃自语
自由 自在
自由自在 无拘无束
自圆其说 自相矛盾
自在 自由
自作自受 自食其果
宗旨 主旨
纵横交错 犬牙交错
纵情 尽情
走狗 走卒
走漏 透露
走马观花 蜻蜓点水
走南闯北 深居简出
走兽 飞禽
走投无路 穷途末路
奏效 见效
足迹 脚印
阻碍 障碍
阻挡 阻挠
阻挠 阻遏
钻研 研究
嘴紧 嘴快
嘴快 嘴紧
嘴巧 嘴笨
嘴软 嘴硬
最初 最后
最后 最初
罪状 罪行
醉生梦死 呕心沥血
尊敬 尊崇
遵从 服从
遵守 恪守
遵循 遵照
左边 右边
左顾右盼 目不转睛
左近 附近
左派 右派
左首 右首
左思右想 冥思苦想
左翼 右翼
作怪 作祟
作茧自缚 玩火自焚
作威作福 横行霸道
坐怀不乱 冰清玉洁
坐立不安 如坐针毡
坐山观虎斗 坐观成败
坐享其成 坐收渔利
座上客 阶下囚
座无虚席 济济一堂
做工 唱工
